"testID","Instance_number","idNode","x","y","z","h","Cluster"
2,3555,13,3,18,28,44,16
2,3556,1,0,19,28,44,16
2,3557,10,13,7,29,69,0
2,3558,16,1,9,21,61,9
2,3559,17,8,2,31,49,6
2,3560,3,8,2,28,49,6
2,3561,8,15,8,11,34,7
2,3562,8,13,1,20,61,2
2,3563,13,3,14,8,32,14
2,3564,13,12,7,4,56,15
2,3565,19,5,21,21,61,1
2,3566,3,9,1,31,49,6
2,3567,16,14,0,21,61,2
2,3568,13,1,1,24,34,12
2,3569,5,8,6,18,56,4
2,3570,2,15,2,2,8,5
2,3571,9,3,16,16,24,14
2,3572,4,13,1,21,61,2
2,3573,0,7,8,30,61,10
2,3574,17,6,10,29,61,10
2,3575,14,15,1,15,56,3
2,3576,22,11,4,18,56,4
2,3577,1,0,9,21,61,9
2,3578,14,3,16,18,24,14
2,3579,8,6,6,13,38,8
2,3580,1,3,13,5,24,14
2,3581,19,4,1,0,0,11
2,3582,1,2,11,5,24,14
2,3583,0,6,9,13,38,8
2,3584,1,14,2,15,56,3
2,3585,0,2,19,29,44,16
2,3586,18,0,0,25,34,12
2,3587,3,3,14,8,32,14
2,3588,3,10,7,30,69,0
2,3589,5,2,9,0,49,15
2,3590,16,6,2,14,49,6
2,3591,19,1,15,29,49,16
2,3592,8,8,11,25,30,13
2,3593,7,0,8,23,61,9
2,3594,4,6,9,13,38,8
2,3595,8,14,10,4,49,7
2,3596,13,14,14,28,49,6
2,3597,15,11,7,29,69,0
2,3598,17,11,4,18,56,4
2,3599,22,6,10,30,61,10
2,3600,18,10,7,31,69,0
2,3601,22,2,5,16,34,8
2,3602,16,2,16,31,44,16
2,3603,3,3,13,11,32,14
2,3604,8,6,5,26,49,6
2,3605,17,3,8,20,61,9
2,3606,17,5,9,3,30,15
2,3607,6,7,6,12,38,8
2,3608,8,5,3,15,49,6
2,3609,14,4,7,13,38,8
2,3610,0,4,3,2,0,11
2,3611,6,2,8,21,61,9
2,3612,12,15,8,11,34,7
2,3613,13,11,7,31,69,0
2,3614,13,8,6,19,56,4
2,3615,15,4,11,12,38,8
2,3616,22,7,10,30,61,10
2,3617,3,11,1,13,56,4
2,3618,17,5,8,14,38,8
2,3619,11,11,7,30,69,0
2,3620,4,7,10,30,61,10
2,3621,6,11,10,26,30,13
2,3622,16,4,9,14,38,8
2,3623,18,8,7,18,56,4
2,3624,10,11,4,18,56,4
2,3625,1,8,6,5,56,15
2,3626,16,10,8,26,30,13
2,3627,3,3,18,28,44,16
2,3628,18,4,9,15,38,8
2,3629,5,7,9,30,61,10
2,3630,5,11,7,11,49,4
2,3631,11,0,10,4,24,14
2,3632,7,11,5,19,56,4
2,3633,5,2,7,18,34,8
2,3634,14,13,13,27,49,6
2,3635,6,14,3,12,56,3
2,3636,6,11,6,29,69,0
2,3637,22,7,9,2,30,15
2,3638,13,0,8,22,61,9
2,3639,4,13,9,22,49,6
2,3640,16,0,17,28,44,16
2,3641,17,2,5,16,34,8
2,3642,15,8,6,5,56,15
2,3643,10,2,17,18,24,14
2,3644,1,0,1,22,34,12
2,3645,1,7,10,31,61,10
2,3646,6,11,8,27,30,13
2,3647,13,4,5,3,49,15
2,3648,22,7,6,12,38,8
2,3649,12,13,8,22,49,6
2,3650,12,11,4,18,56,4
2,3651,18,11,6,28,69,0
2,3652,13,1,10,5,24,14
2,3653,2,4,6,12,38,8
2,3654,12,2,7,18,34,8
2,3655,18,2,10,4,24,14
2,3656,8,5,18,21,61,1
2,3657,19,4,2,3,0,11
2,3658,20,5,8,14,38,8
2,3659,15,8,6,3,56,15
3,0,12,3,16,19,48,2
3,1,3,13,1,3,40,7
3,2,14,1,17,18,48,2
3,3,8,12,9,22,48,6
3,4,5,12,8,12,34,9
3,5,5,1,17,18,48,2
3,6,2,15,15,28,56,6
3,7,18,12,0,0,40,7
3,8,11,13,2,20,48,0
3,9,2,5,3,14,26,3
3,10,0,14,14,29,56,6
3,11,12,13,0,26,16,8
3,12,14,11,8,27,48,6
3,13,13,8,5,4,64,5
3,14,12,9,6,10,38,9
3,15,2,3,15,11,32,1
3,16,3,7,5,3,24,11
3,17,14,4,6,11,43,5
3,18,2,3,17,30,38,2
3,19,12,7,4,2,24,11
3,20,18,5,9,2,48,5
3,21,17,8,6,11,38,5
3,22,6,3,16,19,48,2
3,23,5,3,16,16,48,2
3,24,12,0,1,23,8,3
3,25,16,6,3,14,26,3
3,26,21,12,2,23,48,0
3,27,0,10,4,11,38,9
3,28,19,9,7,18,53,5
3,29,18,15,15,28,56,6
3,30,7,5,19,23,48,2
3,31,0,7,6,27,38,10
3,32,4,5,6,13,43,5
3,33,7,0,14,31,16,4
3,34,19,5,3,14,26,3
3,35,11,10,4,11,38,9
3,36,20,7,5,26,38,10
3,37,12,1,17,17,48,2
3,38,8,6,8,1,48,5
3,39,6,7,7,13,43,5
3,40,7,14,0,21,48,0
3,41,19,4,11,13,48,2
3,42,11,2,19,30,38,2
3,43,5,13,0,0,40,7
3,44,15,13,2,20,48,0
3,45,3,12,9,22,48,6
3,46,13,13,8,10,34,9
3,47,15,6,11,28,24,10
3,48,22,7,5,26,38,10
3,49,14,12,1,0,40,7
3,50,6,4,6,27,38,10
3,51,12,4,5,3,24,11
3,52,20,3,17,18,48,2
3,53,6,13,0,21,48,0
3,54,19,8,6,11,38,5
3,55,16,3,14,8,32,1
3,56,6,2,16,31,38,2
3,57,2,5,19,20,48,2
3,58,19,15,9,4,43,9
3,59,4,0,1,22,8,3
3,60,2,2,16,19,48,2
3,61,13,2,14,9,32,1
3,62,5,12,0,2,40,7
3,63,17,4,3,12,26,3
3,64,13,12,1,1,40,7
3,65,4,6,2,3,0,11
3,66,6,1,17,17,48,2
3,67,14,15,10,5,43,9
3,68,4,1,16,16,48,2
3,69,17,13,0,0,40,7
3,70,14,12,9,9,34,9
3,71,8,1,16,18,48,2
3,72,21,13,8,23,48,6
3,73,2,9,7,18,53,5
3,74,20,7,2,2,0,11
3,75,4,2,15,9,32,1
3,76,19,15,15,28,56,6
3,77,4,14,14,29,56,6
3,78,9,5,6,11,43,5
3,79,5,4,18,23,48,2
3,80,17,2,13,10,32,1
3,81,1,11,1,13,48,0
3,82,11,0,1,22,8,3
3,83,1,1,14,29,16,4
3,84,13,6,10,29,24,10
3,85,3,7,5,26,38,10
3,86,3,1,17,18,48,2
3,87,13,12,8,23,48,6
3,88,12,14,1,21,48,0
3,89,6,14,8,23,48,6
3,90,7,4,21,21,48,2
3,91,9,12,1,2,40,7
3,92,10,3,18,28,38,2
3,93,2,13,2,20,48,0
3,94,13,6,2,3,0,11
3,95,7,0,9,23,53,2
3,96,15,13,1,21,48,0
3,97,10,15,1,1,40,7
3,98,14,3,17,19,48,2
3,99,20,4,10,21,53,2
3,100,20,9,2,28,16,8
3,101,17,7,6,2,24,11
3,102,12,4,21,21,48,2
3,103,8,15,14,28,56,6
3,104,2,4,19,20,48,2
3,105,16,7,8,31,24,10
3,106,9,5,21,21,48,2
3,107,16,8,3,31,16,8
3,108,10,3,14,11,32,1
3,109,10,12,1,0,40,7
3,110,21,2,4,17,26,3
3,111,19,15,14,28,56,6
3,112,14,6,11,29,24,10
3,113,21,14,1,0,40,7
3,114,13,9,6,3,64,5
3,115,5,12,1,3,40,7
3,116,3,2,17,18,48,2
3,117,1,3,17,19,48,2
3,118,2,13,2,20,48,0
3,119,8,12,0,0,40,7
3,120,20,6,3,0,0,11
3,121,5,5,20,20,48,2
3,122,19,2,14,9,32,1
3,123,4,6,6,3,24,11
3,124,21,2,12,5,48,1
3,125,18,9,6,10,38,9
3,126,18,15,8,7,43,9
3,127,19,6,5,26,38,10
3,128,14,15,14,28,56,6
3,129,1,12,0,20,48,0
3,130,3,0,14,29,16,4
3,131,4,7,6,11,43,5
3,132,14,15,8,6,43,9
3,133,17,2,16,19,48,2
3,134,17,15,1,1,40,7
3,135,19,1,17,18,48,2
3,136,2,7,3,3,0,11
3,137,7,13,6,28,48,0
3,138,22,14,10,4,43,9
3,139,11,6,11,28,24,10
3,140,8,3,15,31,16,4
3,141,0,5,6,12,43,5
3,142,12,14,12,29,56,6
3,143,9,5,11,15,48,2
3,144,21,2,15,30,16,4
3,145,1,7,8,2,48,5
3,146,21,4,2,15,26,3
3,147,15,6,10,31,24,10
3,148,9,11,6,11,38,9
3,149,6,2,4,17,26,3
3,150,1,7,8,30,24,10
3,151,18,0,3,24,8,3
3,152,9,12,0,20,48,0
3,153,17,3,17,18,48,2
3,154,15,7,4,20,26,3
3,155,22,10,6,11,38,9
3,156,0,2,7,17,26,3
3,157,21,2,13,10,32,1
3,158,6,9,6,10,38,9
3,159,5,13,1,2,40,7
3,160,11,2,11,4,48,5
3,161,0,3,16,16,48,2
3,162,21,3,15,11,32,1
3,163,11,11,1,27,16,8
3,164,4,3,16,17,48,2
3,165,15,2,13,9,32,1
3,166,10,4,6,27,38,10
3,167,4,11,6,11,38,9
3,168,16,14,14,29,56,6
3,169,20,6,10,29,24,10
3,170,7,8,9,14,48,5
3,171,14,6,5,27,38,10
3,172,7,8,7,10,38,5
3,173,20,0,1,22,8,3
3,174,9,12,1,20,48,0
3,175,22,11,4,11,38,9
3,176,10,12,1,2,40,7
3,177,0,5,20,21,48,2
3,178,19,1,17,17,48,2
3,179,10,3,15,11,32,1
3,180,7,4,2,15,26,3
3,181,7,12,2,20,48,0
3,182,6,5,6,12,43,5
3,183,13,14,0,21,48,0
3,184,19,12,9,10,34,9
3,185,1,15,14,28,56,6
3,186,16,13,1,2,40,7
3,187,7,4,5,3,24,11
3,188,10,0,17,28,38,2
3,189,20,6,4,3,24,11
3,190,2,6,10,29,24,10
3,191,10,3,14,9,32,1
3,192,7,7,5,26,38,10
3,193,12,12,9,22,48,6
3,194,19,3,14,9,32,1
3,195,4,9,8,26,48,6
3,196,10,3,15,11,32,1
3,197,5,4,3,12,26,3
3,198,11,7,2,2,0,11
3,199,6,0,1,22,8,3
3,200,13,13,1,21,48,0
3,201,12,3,14,8,32,1
3,202,5,6,3,3,0,11
3,203,17,15,1,1,40,7
3,204,17,7,4,2,24,11
3,205,1,9,7,18,53,5
3,206,2,7,4,2,24,11
3,207,4,4,2,15,26,3
3,208,5,5,4,3,24,11
3,209,9,2,19,29,38,2
3,210,6,12,2,20,48,0
3,211,19,4,20,21,48,2
3,212,20,7,6,11,43,5
3,213,1,1,15,26,16,4
3,214,14,7,8,3,48,5
3,215,5,11,4,10,38,9
3,216,18,9,0,16,53,6
3,217,5,13,0,21,48,0
3,218,14,9,9,26,48,6
3,219,1,3,6,16,26,3
3,220,2,6,7,24,38,10
3,221,14,5,4,3,24,11
3,222,10,4,19,20,48,2
3,223,3,13,0,0,40,7
3,224,4,15,15,15,34,9
3,225,12,13,1,2,40,7
3,226,20,9,6,10,38,9
3,227,15,14,14,29,56,6
3,228,16,10,4,11,38,9
3,229,21,3,15,11,32,1
3,230,18,12,1,3,40,7
3,231,22,2,14,9,32,1
3,232,11,3,15,23,16,4
3,233,14,5,7,27,38,10
3,234,9,13,3,20,48,0
3,235,17,3,14,11,32,1
3,236,6,14,8,19,48,6
3,237,7,7,4,20,26,3
3,238,19,11,4,18,53,6
3,239,5,12,8,10,34,9
3,240,2,5,7,26,38,10
3,241,18,4,10,14,48,5
3,242,11,8,2,28,16,8
3,243,16,7,3,3,0,11
3,244,20,11,4,11,38,9
3,245,5,0,19,28,38,2
3,246,9,14,13,30,56,6
3,247,8,4,11,13,48,2
3,248,15,7,5,26,38,10
3,249,3,4,19,20,48,2
3,250,7,11,6,11,38,9
3,251,11,12,1,1,40,7
3,252,6,12,9,10,34,9
3,253,20,8,6,5,64,5
3,254,21,9,7,19,53,5
3,255,9,4,10,14,48,5
3,256,10,12,0,2,40,7
3,257,15,5,4,2,24,11
3,258,17,11,6,28,48,0
3,259,16,3,16,16,48,2
3,260,7,10,4,11,38,9
3,261,13,14,1,0,40,7
3,262,8,15,15,28,56,6
3,263,11,1,11,4,48,5
3,264,3,4,3,2,0,11
3,265,13,3,14,8,32,1
3,266,17,15,0,0,40,7
3,267,2,7,7,13,43,5
3,268,2,0,14,29,16,4
3,269,15,15,0,0,40,7
3,270,16,2,7,17,26,3
3,271,5,7,10,31,24,10
3,272,22,7,7,13,43,5
3,273,20,10,4,11,38,9
3,274,6,4,2,15,26,3
3,275,15,12,6,29,48,0
3,276,15,3,14,11,32,1
3,277,14,5,18,21,48,2
3,278,17,3,18,30,38,2
3,279,11,2,19,30,38,2
3,280,22,12,1,1,40,7
3,281,8,13,1,3,40,7
3,282,22,1,16,16,48,2
3,283,4,1,1,21,8,3
3,284,9,3,18,30,38,2
3,285,2,13,8,22,48,6
3,286,4,14,11,8,34,9
3,287,15,3,13,9,32,1
3,288,6,3,13,9,32,1
3,289,14,5,7,26,38,10
3,290,16,9,7,0,64,5
3,291,13,12,9,22,48,6
3,292,5,12,0,1,40,7
3,293,5,5,6,12,43,5
3,294,2,14,0,20,48,0
3,295,21,13,1,21,48,0
3,296,17,2,7,18,26,3
3,297,2,12,1,0,40,7
3,298,4,13,0,0,40,7
3,299,3,6,10,29,24,10
3,300,12,2,12,5,48,1
3,301,10,11,8,27,48,6
3,302,8,5,7,27,38,10
3,303,17,0,19,28,38,2
3,304,16,2,5,16,26,3
3,305,12,10,4,11,38,9
3,306,3,15,8,7,43,9
3,307,15,15,8,6,43,9
3,308,0,15,0,0,40,7
3,309,21,4,15,4,48,2
3,310,9,6,2,3,0,11
3,311,0,2,19,30,38,2
3,312,1,4,18,23,48,2
3,313,16,4,19,20,48,2
3,314,7,9,7,0,64,5
3,315,9,1,17,17,48,2
3,316,13,8,2,28,16,8
3,317,11,8,7,3,64,5
3,318,2,0,14,29,16,4
3,319,8,14,2,27,16,8
3,320,14,12,0,20,48,0
3,321,3,7,16,22,48,2
3,322,15,6,3,3,0,11
3,323,19,8,6,11,38,5
3,324,11,14,13,30,56,6
3,325,5,2,19,30,38,2
3,326,8,6,7,24,38,10
3,327,22,5,19,23,48,2
3,328,10,5,19,20,48,2
3,329,21,2,11,4,48,5
3,330,13,0,10,5,48,5
3,331,7,14,14,28,56,6
3,332,9,4,15,4,48,2
3,333,14,15,1,1,40,7
3,334,11,10,4,10,38,9
3,335,0,8,6,5,64,5
3,336,11,2,16,31,38,2
3,337,4,6,8,30,24,10
3,338,0,1,17,17,48,2
3,339,12,1,8,22,53,5
3,340,15,14,14,30,56,6
3,341,18,15,2,20,48,0
3,342,7,7,6,27,38,10
3,343,22,3,17,31,38,2
3,344,8,13,0,21,48,0
3,345,9,14,1,0,40,7
3,346,21,13,1,3,40,7
3,347,8,11,8,26,48,6
3,348,17,11,1,13,48,0
3,349,20,13,9,21,48,6
3,350,12,3,14,11,32,1
3,351,14,14,0,21,48,0
3,352,14,7,16,22,48,2
3,353,0,13,9,21,48,6
3,354,5,2,5,16,26,3
3,355,16,13,8,8,34,9
3,356,22,4,18,23,48,2
3,357,5,3,18,30,38,2
3,358,7,7,8,3,48,5
3,359,13,7,1,2,0,11
3,360,21,13,1,2,40,7
3,361,10,1,17,18,48,2
3,362,4,14,1,0,40,7
3,363,16,12,1,21,48,0
3,364,18,6,2,3,0,11
3,365,3,6,10,29,24,10
3,366,1,0,14,31,16,4
3,367,19,10,4,11,38,9
3,368,8,2,7,17,26,3
3,369,18,12,0,2,40,7
3,370,14,14,8,22,48,6
3,371,9,3,15,11,32,1
3,372,22,4,6,11,43,5
3,373,22,5,21,21,48,2
3,374,7,8,7,10,38,5
3,375,4,13,0,21,48,0
3,376,10,4,6,11,43,5
3,377,15,14,3,1,40,7
3,378,9,7,10,30,24,10
3,379,12,9,6,3,64,5
3,380,6,0,17,28,38,2
3,381,2,7,11,3,48,5
3,382,21,7,6,27,38,10
3,383,22,8,6,3,64,5
3,384,12,14,8,22,48,6
3,385,7,8,6,19,53,5
3,386,20,11,8,27,48,6
3,387,13,14,8,19,48,6
3,388,0,11,10,26,48,6
3,389,13,14,0,13,48,0
3,390,0,12,8,11,34,9
3,391,3,4,19,20,48,2
3,392,12,6,11,29,24,10
3,393,11,14,2,13,48,0
3,394,1,9,6,10,38,9
3,395,0,2,14,9,32,1
3,396,11,15,15,28,56,6
3,397,4,0,11,4,48,5
3,398,5,4,6,11,43,5
3,399,15,2,16,19,48,2
3,400,5,14,0,21,48,0
3,401,13,3,18,30,38,2
3,402,14,9,7,3,64,5
3,403,13,11,6,11,38,9
3,404,8,14,14,29,56,6
3,405,14,2,14,8,32,1
3,406,5,4,7,3,24,11
3,407,13,0,1,22,8,3
3,408,7,5,3,14,26,3
3,409,0,6,4,26,38,10
3,410,7,15,15,28,56,6
3,411,12,7,8,31,24,10
3,412,12,1,1,21,8,3
3,413,22,2,7,19,26,3
3,414,4,3,6,17,26,3
3,415,17,7,10,30,24,10
3,416,19,7,7,13,43,5
3,417,15,8,6,0,64,5
3,418,21,12,7,4,64,5
3,419,8,10,6,28,48,6
3,420,21,4,3,2,0,11
3,421,2,14,14,29,56,6
3,422,1,8,6,3,64,5
3,423,7,1,17,17,48,2
3,424,19,5,6,12,43,5
3,425,20,2,13,10,32,1
3,426,3,3,16,16,48,2
3,427,2,4,18,23,48,2
3,428,20,15,0,0,40,7
3,429,3,15,0,0,40,7
3,430,17,5,6,10,43,5
3,431,8,6,10,29,24,10
3,432,7,2,16,16,48,2
3,433,13,10,6,31,48,6
3,434,9,12,0,1,40,7
3,435,1,2,13,10,32,1
3,436,15,4,2,3,0,11
3,437,18,4,6,11,43,5
3,438,7,15,2,12,48,0
3,439,15,15,14,28,56,6
3,440,18,2,6,18,26,3
3,441,22,1,17,17,48,2
3,442,11,15,1,15,48,0
3,443,16,3,15,31,16,4
3,444,10,2,13,10,32,1
3,445,11,7,10,30,24,10
3,446,4,13,1,2,40,7
3,447,21,13,6,28,48,0
3,448,11,9,6,3,64,5
3,449,17,14,8,22,48,6
3,450,16,3,13,28,16,4
3,451,5,12,0,1,40,7
3,452,4,0,14,31,16,4
3,453,22,5,20,21,48,2
3,454,19,2,14,9,32,1
3,455,9,6,11,28,24,10
3,456,9,7,6,27,38,10
3,457,4,4,1,12,26,3
3,458,17,4,18,22,48,2
3,459,21,11,4,11,38,9
3,460,22,1,15,26,16,4
3,461,1,14,8,8,34,9
3,462,8,15,4,28,48,0
3,463,8,4,3,12,26,3
3,464,10,1,16,16,48,2
3,465,8,2,6,18,26,3
3,466,13,3,15,11,32,1
3,467,3,10,4,10,38,9
3,468,2,8,2,28,16,8
3,469,5,12,2,23,48,0
3,470,13,5,6,10,43,5
3,471,12,4,19,20,48,2
3,472,8,7,2,2,0,11
3,473,20,2,19,30,38,2
3,474,12,4,18,22,48,2
3,475,7,7,5,3,24,11
3,476,0,3,17,31,38,2
3,477,18,0,17,28,38,2
3,478,14,13,9,21,48,6
3,479,18,13,0,26,16,8
3,480,0,4,2,3,0,11
3,481,15,12,0,20,48,0
3,482,7,3,16,16,48,2
3,483,0,4,18,23,48,2
3,484,17,14,2,13,48,0
3,485,6,13,1,2,40,7
3,486,18,1,3,23,8,3
3,487,0,3,14,9,32,1
3,488,15,12,0,1,40,7
3,489,4,4,6,11,43,5
3,490,4,7,10,28,24,10
3,491,11,7,8,30,24,10
3,492,0,2,4,17,26,3
3,493,8,6,4,3,24,11
3,494,9,5,19,23,48,2
3,495,14,5,9,2,48,5
3,496,0,0,14,31,16,4
3,497,0,5,21,21,48,2
3,498,0,4,5,3,24,11
3,499,1,8,6,19,53,5
3,500,8,14,9,4,43,9
3,501,9,7,3,3,0,11
3,502,10,9,7,10,38,9
3,503,6,10,6,30,48,6
3,504,2,14,8,9,34,9
3,505,16,2,15,30,16,4
3,506,12,6,10,29,24,10
3,507,21,12,9,10,34,9
3,508,6,1,8,22,53,5
3,509,21,5,4,2,24,11
3,510,0,4,2,13,26,3
3,511,17,2,15,30,16,4
3,512,17,8,6,5,64,5
3,513,15,10,2,28,16,8
3,514,9,15,9,4,43,9
3,515,3,12,8,22,48,6
3,516,8,4,2,3,0,11
3,517,3,14,8,5,43,9
3,518,18,12,9,10,34,9
3,519,6,2,14,9,32,1
3,520,11,5,20,20,48,2
3,521,2,6,2,15,26,3
3,522,17,2,15,9,32,1
3,523,19,12,9,4,43,9
3,524,16,0,12,7,48,2
3,525,20,8,7,10,38,5
3,526,0,12,9,4,43,9
3,527,3,11,1,13,48,0
3,528,17,10,4,10,38,9
3,529,2,14,0,13,48,0
3,530,2,4,20,21,48,2
3,531,18,12,1,1,40,7
3,532,10,14,8,5,43,9
3,533,22,7,6,11,43,5
3,534,22,0,1,22,8,3
3,535,21,4,20,21,48,2
3,536,8,6,6,3,24,11
3,537,11,7,2,2,0,11
3,538,11,11,9,25,48,6
3,539,16,6,8,1,48,5
3,540,8,6,4,26,38,10
3,541,16,1,1,24,8,3
3,542,12,6,3,14,26,3
3,543,21,4,5,1,24,11
3,544,19,2,18,31,38,2
3,545,17,6,5,27,38,10
3,546,11,1,3,23,8,3
3,547,16,8,7,3,64,5
3,548,5,2,16,31,38,2
3,549,9,14,8,4,43,9
3,550,13,3,18,28,38,2
3,551,17,3,16,16,48,2
3,552,22,12,8,12,34,9
3,553,14,7,4,26,38,10
3,554,1,5,6,12,43,5
3,555,19,14,2,27,16,8
3,556,8,1,8,22,53,5
3,557,19,6,10,29,24,10
3,558,20,8,6,19,53,5
3,559,11,5,6,12,43,5
3,560,16,11,6,11,38,9
3,561,10,5,20,20,48,2
3,562,19,15,15,28,56,6
3,563,4,0,0,24,8,3
3,564,4,0,0,19,26,3
3,565,18,2,16,19,48,2
3,566,16,3,18,30,38,2
3,567,16,7,5,3,24,11
3,568,14,0,3,24,8,3
3,569,15,14,14,31,56,6
3,570,12,12,2,20,48,0
3,571,10,14,2,13,48,0
3,572,22,14,0,21,48,0
3,573,16,0,0,24,8,3
3,574,8,12,1,20,48,0
3,575,4,8,5,4,64,5
3,576,10,2,6,17,26,3
3,577,9,12,9,11,34,9
3,578,3,1,16,18,48,2
3,579,22,7,4,26,38,10
3,580,1,12,2,20,48,0
3,581,14,7,10,30,24,10
3,582,19,2,7,17,26,3
3,583,6,12,9,10,34,9
3,584,21,3,17,19,48,2
3,585,18,13,1,21,48,0
3,586,9,1,16,16,48,2
3,587,10,12,0,1,40,7
3,588,18,13,1,3,40,7
3,589,5,8,6,11,38,5
3,590,7,11,1,27,16,8
3,591,3,14,9,4,43,9
3,592,8,1,16,16,48,2
3,593,4,3,15,8,32,1
3,594,10,3,17,31,38,2
3,595,17,7,7,13,43,5
3,596,13,12,9,10,34,9
3,597,13,4,4,13,43,5
3,598,1,1,18,28,38,2
3,599,17,14,2,27,16,8
3,600,16,5,7,10,43,5
3,601,1,7,2,2,0,11
3,602,6,2,5,16,26,3
3,603,9,2,14,8,32,1
3,604,3,12,8,22,48,6
3,605,19,0,12,7,48,2
3,606,17,10,6,10,38,9
3,607,1,12,1,1,40,7
3,608,4,8,6,1,64,5
3,609,13,12,8,19,48,6
3,610,9,13,1,21,48,0
3,611,3,15,2,13,48,0
3,612,22,5,15,10,48,2
3,613,2,14,2,13,48,0
3,614,16,14,8,19,48,6
3,615,9,6,3,0,0,11
3,616,9,6,11,29,24,10
3,617,13,4,2,14,26,3
3,618,15,6,8,30,24,10
3,619,6,13,0,0,40,7
3,620,4,14,14,30,56,6
3,621,14,14,9,4,43,9
3,622,1,13,0,21,48,0
3,623,15,8,6,19,53,5
3,624,8,4,20,21,48,2
3,625,3,6,11,29,24,10
3,626,1,2,6,17,26,3
3,627,14,13,1,21,48,0
3,628,11,7,5,26,38,10
3,629,1,2,19,30,38,2
3,630,22,6,11,29,24,10
3,631,13,14,2,13,48,0
3,632,7,7,6,11,43,5
3,633,13,1,17,18,48,2
3,634,6,3,18,30,38,2
3,635,4,3,8,20,53,5
3,636,6,13,1,21,48,0
3,637,0,3,14,8,32,1
3,638,14,10,6,28,48,6
3,639,13,15,1,1,40,7
3,640,16,9,7,3,64,5
3,641,19,3,9,21,53,5
3,642,3,2,14,9,32,1
3,643,19,2,19,30,38,2
3,644,3,15,15,28,56,6
3,645,9,12,8,22,48,6
3,646,17,3,17,31,38,2
3,647,13,2,19,30,38,2
3,648,19,2,14,9,32,1
3,649,15,12,1,21,48,0
3,650,5,14,1,0,40,7
3,651,14,2,16,31,38,2
3,652,3,3,17,18,48,2
3,653,18,14,8,23,48,6
3,654,12,13,0,0,40,7
3,655,15,12,9,10,34,9
3,656,6,14,1,0,40,7
3,657,15,9,9,26,48,6
3,658,6,3,18,28,38,2
3,659,9,6,1,0,0,11
3,660,2,10,6,11,38,9
3,661,8,3,15,11,32,1
3,662,21,6,2,15,26,3
3,663,0,14,0,0,40,7
3,664,0,2,16,19,48,2
3,665,0,11,4,11,38,9
3,666,8,3,15,11,32,1
3,667,8,15,0,0,40,7
3,668,3,2,14,9,32,1
3,669,12,3,16,16,48,2
3,670,12,3,15,23,16,4
3,671,13,6,11,29,24,10
3,672,18,2,13,10,32,1
3,673,16,11,6,28,48,0
3,674,1,13,8,11,34,9
3,675,22,0,19,28,38,2
3,676,4,3,15,11,32,1
3,677,12,9,9,26,48,6
3,678,16,4,20,21,48,2
3,679,15,12,9,22,48,6
3,680,8,4,2,3,0,11
3,681,14,5,2,3,0,11
3,682,9,11,1,13,48,0
3,683,7,5,5,2,24,11
3,684,21,4,18,23,48,2
3,685,19,7,5,26,38,10
3,686,15,9,6,10,38,9
3,687,14,7,6,12,43,5
3,688,16,14,8,23,48,6
3,689,2,3,15,23,16,4
3,690,21,12,0,20,48,0
3,691,21,7,10,31,24,10
3,692,19,6,4,26,38,10
3,693,15,6,0,2,0,11
3,694,22,2,4,17,26,3
3,695,19,3,15,11,32,1
3,696,17,0,0,24,8,3
3,697,17,5,19,23,48,2
3,698,9,13,2,20,48,0
3,699,9,0,14,31,16,4
3,700,15,8,2,28,16,8
3,701,1,6,3,3,0,11
3,702,4,2,13,10,32,1
3,703,13,13,2,20,48,0
3,704,9,12,0,2,40,7
3,705,6,1,18,28,38,2
3,706,3,2,17,17,48,2
3,707,4,4,10,13,48,5
3,708,6,15,0,0,40,7
3,709,20,3,16,17,48,2
3,710,13,5,7,27,38,10
3,711,14,3,18,28,38,2
3,712,13,15,14,28,56,6
3,713,22,2,7,17,26,3
3,714,6,4,18,23,48,2
3,715,21,15,9,4,43,9
3,716,13,4,18,23,48,2
3,717,12,14,1,0,40,7
3,718,4,3,15,8,32,1
3,719,22,1,17,18,48,2
3,720,11,13,13,27,56,6
3,721,15,5,6,13,43,5
3,722,8,15,11,5,43,9
3,723,11,14,8,4,43,9
3,724,1,12,8,12,34,9
3,725,19,4,2,3,0,11
3,726,5,6,5,26,38,10
3,727,7,3,18,28,38,2
3,728,22,12,2,20,48,0
3,729,16,11,8,26,48,6
3,730,6,1,1,21,8,3
3,731,2,11,5,19,53,6
3,732,14,12,1,3,40,7
3,733,5,12,1,0,40,7
3,734,17,4,7,13,43,5
3,735,10,4,18,22,48,2
3,736,15,8,6,11,38,5
3,737,17,6,2,3,0,11
3,738,21,12,1,2,40,7
3,739,21,12,8,23,48,6
3,740,12,2,15,9,32,1
3,741,16,12,9,9,34,9
3,742,7,13,1,21,48,0
3,743,10,10,6,31,48,6
3,744,11,3,14,9,32,1
3,745,20,11,4,10,38,9
3,746,12,8,6,0,64,5
3,747,18,2,11,4,48,5
3,748,10,4,18,23,48,2
3,749,12,2,13,10,32,1
3,750,14,6,3,0,0,11
3,751,4,4,6,11,43,5
3,752,14,0,14,29,16,4
3,753,12,1,17,17,48,2
3,754,5,0,19,28,38,2
3,755,12,11,6,11,38,9
3,756,9,13,3,20,48,0
3,757,10,6,5,26,38,10
3,758,5,3,18,28,38,2
3,759,9,5,19,23,48,2
3,760,9,6,8,30,24,10
